Sample	Kingdom	Phylum	Class_taxa	Order_taxa	Family	Genus	Relative_abundance
202_v2	Bacteria	Cyanobacteria	Chloroplast	Streptophyta	NA	NA	0
202_v2	Bacteria	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	NA	0
202_v2	Bacteria	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium	0
202_v2	Bacteria	Firmicutes	Other	Other	Other	Other	0
202_v2	Bacteria	Firmicutes	Bacilli	Other	Other	Other	0
202_v2	Bacteria	Firmicutes	Bacilli	Bacillales	Other	Other	0
202_v2	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA	0
202_v2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Other	0
202_v2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	0
202_v2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	0
202_v2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0
202_v2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	0
202_v2	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Other	0
202_v2	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Cohnella	0
202_v2	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	0
202_v2	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	NA	0
202_v2	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	0
202_v2	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	0
202_v2	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Other	0
202_v2	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Jeotgalicoccus	0
202_v2	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	3.59002e-4
202_v2	Bacteria	Firmicutes	Bacilli	Gemellales	Gemellaceae	NA	0
202_v2	Bacteria	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella	0
202_v2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Other	Other	0
202_v2	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA	0
202_v2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Other	0
202_v2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	0
202_v2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	0
202_v2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Other	0
202_v2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	NA	0
202_v2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	0
202_v2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	0
202_v2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	0
202_v2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	0
202_v2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	NA	0
202_v2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	0
202_v2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	0
202_v2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0.066235864
202_v2	Bacteria	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter	0.011667564
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Other	Other	0.02907916
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	0.009334051
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	NA	5.38503e-4
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Other	0.029797164
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA	0.078800933
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caloramator	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	5.38503e-4
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	SMB53	5.38503e-4
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Sarcina	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Dehalobacteriaceae	NA	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Dehalobacteriaceae	Dehalobacterium	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	EtOH8	NA	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Anaerofustis	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Pseudoramibacter_Eubacterium	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Gracilibacteraceae	NA	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Other	0.004487525
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	0.261353437
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	0.004846527
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	0.137497756
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	0.027104649
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	0.021001616
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Epulopiscium	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnobacterium	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	0.005923533
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	7.18004e-4
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	0.00359002
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	NA	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacter	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	rc4-4	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Other	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	NA	3.59002e-4
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Other	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	0.026745647
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	1.79501e-4
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	1.79501e-4
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	0.011488063
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	0.032848681
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	NA	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Acidaminococcus	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Anaerovibrio	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister	0.012026566
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megamonas	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Mitsuokella	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Succiniclasticum	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	0.00359002
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	NA	1.79501e-4
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	Mogibacterium	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Tissierellaceae	Anaerococcus	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Tissierellaceae	Finegoldia	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Tissierellaceae	Parvimonas	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Tissierellaceae	Tissierella_Soehngenia	0
202_v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Tissierellaceae	ph2	0
202_v2	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	NA	0.00359002
202_v2	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	0
202_v2	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	0
202_v2	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Catenibacterium	0
202_v2	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Clostridium	0
202_v2	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	0
202_v2	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Holdemania	0
202_v2	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	PSB-M-3	0
202_v2	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Sharpea	0
202_v2	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Eubacterium	1.79501e-4
202_v2	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	cc_115	0
202_v2	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	p-75-a5	0
202_v2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium	0
202_v2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	0
202_v2	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	NA	0
202_v2	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	NA	NA	0
202_v2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	NA	0
202_v2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Other	0
202_v2	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria	Other	0
202_v2	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	0
202_v2	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0
202_v2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	NA	0
202_v2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Sutterella	8.97505e-4
202_v2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	1.79501e-4
202_v2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	0
202_v2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	0
202_v2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	0
202_v2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	0
202_v2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Other	0
202_v2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	NA	0
202_v2	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Other	0
202_v2	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	NA	0
202_v2	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	3.59002e-4
202_v2	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	0
202_v2	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	0
202_v2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	0
202_v2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	NA	0
202_v2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Flexispira	0
202_v2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	0
202_v2	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	NA	0
202_v2	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	unclassified	0
202_v2	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	0
202_v2	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Chromatiaceae	Rheinheimera	0
202_v2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Other	0
202_v2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA	0.001256507
202_v2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	0
202_v2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	0
202_v2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Morganella	0
202_v2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Proteus	0
202_v2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Serratia	1.79501e-4
202_v2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Other	0
202_v2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	0
202_v2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	0
202_v2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	0
202_v2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	0
202_v2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0
202_v2	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	0
202_v2	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	0
202_v2	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Other	0
202_v2	Bacteria	TM7	TM7-3	NA	NA	NA	0
202_v2	Bacteria	TM7	TM7-3	CW040	F16	NA	0
202_v2	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasmataceae	NA	0
202_v2	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasmataceae	Anaeroplasma	0
202_v2	Bacteria	Tenericutes	Mollicutes	RF39	NA	NA	0
202_v2	Bacteria	Tenericutes	RF3	ML615J-28	NA	NA	0
202_v2	Bacteria	Verrucomicrobia	Opitutae	Cerasicoccales	Cerasicoccaceae	NA	0
202_v2	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	0.003410519
202_v2	Bacteria	Thermi	Deinococci	Thermales	Thermaceae	Meiothermu_	0
202_v3	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	4.17624e-4
202_v3	Archaea	Euryarchaeota	Thermoplasmata	E2	Methanomassiliicoccaceae	NA	0
202_v3	Bacteria	Acidobacteria	Chloracidobacteria	RB41	NA	NA	2.08812e-4
202_v3	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	NA	0
202_v3	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	4.17624e-4
202_v3	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Varibaculum	0
202_v3	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Brevibacteriaceae	Brevibacterium	0
202_v3	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	8.35247e-4
202_v3	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium	4.17624e-4
202_v3	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	NA	0
202_v3	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia	0
202_v3	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Other	0
202_v3	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	NA	0
202_v3	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Other	0
202_v3	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	NA	0
202_v3	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	0.031321779
202_v3	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	NA	0.009396534
202_v3	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Adlercreutzia	0.001879307
202_v3	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Atopobium	0
202_v3	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	0.013155147
202_v3	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Eggerthella	4.17624e-4
202_v3	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Slackia	0
202_v3	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	NA	NA	0
202_v3	Bacteria	Aquificae	Aquificae	Aquificales	Aquificaceae	NA	0
202_v3	Bacteria	Bacteroidetes	NA	NA	NA	NA	2.08812e-4
202_v3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Other	Other	0
202_v3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	0
202_v3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	0.15827939
202_v3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	0.008561286
202_v3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	2.08812e-4
202_v3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0.009814157
202_v3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Other	0
202_v3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	NA	0.005429108
202_v3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	AF12	0
202_v3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	0
202_v3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	NA	0.002505742
202_v3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	NA	2.08812e-4
202_v3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	2.08812e-4
202_v3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	4.17624e-4
202_v3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Paraprevotellaceae	NA	0
202_v3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Paraprevotellaceae	CF231	6.26436e-4
202_v3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Paraprevotellaceae	Paraprevotella	0
202_v3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Paraprevotellaceae	YRC22	2.08812e-4
202_v3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Paraprevotellaceae	Prevotella	0.001252871
202_v3	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Other	0
202_v3	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	NA	0
202_v3	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	0
202_v3	Bacteria	Chloroflexi	Thermomicrobia	JG30-KF-CM45	NA	NA	0
202_v3	Bacteria	Cyanobacteria	4C0d-2	YS2	NA	NA	0.001879307
202_v3	Bacteria	Cyanobacteria	Chloroplast	Streptophyta	NA	NA	0
202_v3	Bacteria	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	NA	0
202_v3	Bacteria	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium	0
202_v3	Bacteria	Firmicutes	Other	Other	Other	Other	0
202_v3	Bacteria	Firmicutes	Bacilli	Other	Other	Other	0
202_v3	Bacteria	Firmicutes	Bacilli	Bacillales	Other	Other	0
202_v3	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA	0
202_v3	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Other	0
202_v3	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	0
202_v3	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	0
202_v3	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0
202_v3	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	0
202_v3	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Other	0
202_v3	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Cohnella	2.08812e-4
202_v3	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	0
202_v3	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	NA	0
202_v3	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	0
202_v3	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	2.08812e-4
202_v3	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Other	0
202_v3	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Jeotgalicoccus	0
202_v3	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	0.00229693
202_v3	Bacteria	Firmicutes	Bacilli	Gemellales	Gemellaceae	NA	2.08812e-4
202_v3	Bacteria	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella	0
202_v3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Other	Other	0
202_v3	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA	0
202_v3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Other	2.08812e-4
202_v3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	0
202_v3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	0.001044059
202_v3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Other	6.26436e-4
202_v3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	NA	0
202_v3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	0.007934851
202_v3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	0
202_v3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	0
202_v3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	0.003758613
202_v3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	NA	0
202_v3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	0
202_v3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	4.17624e-4
202_v3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0.028607225
202_v3	Bacteria	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter	0.003758613
202_v3	Bacteria	Firmicutes	Clostridia	Clostridiales	Other	Other	0.025266235
202_v3	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	0.012946335
202_v3	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	NA	2.08812e-4
202_v3	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella	0
202_v3	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Other	0.00563792
202_v3	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA	0.047817916
202_v3	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caloramator	0
202_v3	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	0.001461683
202_v3	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	SMB53	4.17624e-4
